species,lon,lat,ROUGHN,ALTITUDE,APAN_MEAN_,PPTCV,FROST_DURT,HTUNT,MAX01,MIN07,MEAN_AN_PR,NDVI,RAIN_CONCE,SMDSUM,SMDWIN,FERT1,FERT2,FERT3,FERT4,TEXT1,TEXT2,TEXT3,TEXT4,PH1,PH2,PH3,fold.assignment,ID
1,23.8,-33.5,328.0,1329.0,1945.4,23.2,155.0,3.1,28.2,0.0,845.0,91.0,19.0,30.3,37.9,92.0,0.0,8.0,0.0,0.0,8.0,37.0,55.0,92.0,8.0,0,2,444
1,23.8,-33.5,221.0,1392.0,1923.8,21.7,155.0,3.1,28.2,0.0,913.0,91.0,20.0,32.0,39.2,95.0,0.0,5.0,0.0,0.0,5.0,45.0,50.0,95.0,5.0,0,2,445
1,23.7,-33.5,185.0,1180.0,2074.2,31.2,144.0,5.4,28.6,1.1,491.0,81.0,17.0,21.6,31.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,452
1,23.8,-33.5,266.0,1040.0,2117.3,33.0,133.0,7.3,28.9,1.9,413.0,94.0,19.0,20.0,29.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,453
1,23.8,-33.5,362.0,1220.0,2060.6,29.4,139.0,6.4,28.8,1.5,569.0,80.0,19.0,23.7,32.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,454
1,19.7,-33.5,362.0,1353.0,1693.6,15.4,132.0,0.0,24.4,1.9,1190.0,50.0,52.0,14.8,102.4,100.0,0.0,0.0,0.0,0.0,0.0,29.0,71.0,100.0,0.0,0,2,478
1,19.7,-33.5,310.0,1397.0,1690.5,16.3,148.0,0.0,24.3,1.7,1151.0,50.0,51.0,15.3,101.8,100.0,0.0,0.0,0.0,0.0,0.0,94.0,6.0,100.0,0.0,0,2,479
1,19.7,-33.5,278.0,1396.0,1703.7,18.5,152.0,0.0,24.3,1.7,1052.0,51.0,49.0,15.0,99.5,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,480
1,19.7,-33.5,132.0,1377.0,1738.8,22.6,164.0,0.0,24.4,1.7,872.0,53.0,48.0,13.7,92.2,100.0,0.0,0.0,0.0,0.0,0.0,64.0,36.0,100.0,0.0,0,2,481
1,19.4,-33.5,813.0,1085.0,1646.8,15.0,135.0,0.0,24.0,2.9,1286.0,77.0,54.0,15.5,103.0,88.0,0.0,12.0,0.0,0.0,12.0,28.0,61.0,88.0,12.0,0,2,499
1,19.7,-33.5,325.0,1371.0,1721.1,20.5,157.0,0.0,24.4,1.9,964.0,44.0,50.0,13.8,96.7,100.0,0.0,0.0,0.0,0.0,0.0,29.0,71.0,100.0,0.0,0,2,500
1,19.7,-33.5,117.0,1401.0,1692.7,19.0,143.0,0.0,24.2,1.6,1029.0,54.0,48.0,15.6,98.2,100.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,100.0,0.0,0,2,501
1,19.6,-33.5,321.0,1600.0,1572.8,15.0,182.0,0.0,23.2,1.2,1525.0,33.0,53.0,17.1,103.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,512
1,19.6,-33.6,526.0,1210.0,1656.2,16.2,116.0,0.0,24.3,2.6,1155.0,48.0,48.0,12.8,100.8,91.0,0.0,9.0,0.0,0.0,9.0,19.0,72.0,91.0,9.0,0,2,526
1,19.6,-33.6,473.0,1440.0,1558.8,15.0,142.0,0.0,23.5,1.6,1439.0,46.0,48.0,15.5,102.9,90.0,0.0,10.0,0.0,0.0,10.0,22.0,68.0,90.0,10.0,0,2,527
1,19.7,-33.6,594.0,979.0,1814.7,24.8,89.0,1.3,25.4,3.5,776.0,50.0,47.0,13.2,86.1,86.0,0.0,14.0,0.0,0.0,14.0,21.0,65.0,86.0,14.0,0,2,528
1,19.7,-33.6,323.0,690.0,2064.1,34.8,88.0,7.9,27.8,4.0,331.0,57.0,46.0,7.1,61.6,86.0,0.0,14.0,0.0,0.0,14.0,24.0,61.0,86.0,14.0,0,2,529
1,20.0,-33.6,175.0,1319.0,1737.2,26.0,153.0,0.0,24.6,1.8,722.0,61.0,35.0,17.4,77.2,100.0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,100.0,0.0,0,2,530
1,22.9,-33.6,326.0,1648.0,2004.7,26.8,173.0,1.5,27.2,-0.2,686.0,85.0,11.0,21.0,44.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,534
1,23.0,-33.6,349.0,1045.0,2226.7,34.1,138.0,8.1,29.3,2.2,361.0,77.0,10.0,19.0,33.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,535
1,23.4,-33.6,249.0,1131.0,2074.2,31.6,145.0,5.6,28.5,1.7,475.0,66.0,4.0,20.8,37.4,90.0,0.0,10.0,0.0,0.0,10.0,64.0,25.0,90.0,10.0,0,2,536
1,19.9,-33.6,292.0,1333.0,1676.3,21.6,132.0,0.0,24.5,1.8,914.0,65.0,35.0,19.7,86.9,100.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,100.0,0.0,0,2,540
1,20.0,-33.6,250.0,1313.0,1660.0,19.8,136.0,0.0,24.5,1.8,994.0,65.0,35.0,21.1,90.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,541
1,20.0,-33.6,266.0,1275.0,1686.7,21.6,133.0,0.0,24.7,2.0,917.0,67.0,35.0,19.8,86.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,542
1,22.9,-33.6,524.0,1382.0,2142.3,32.5,171.0,3.8,28.2,0.9,434.0,97.0,11.0,16.9,36.4,100.0,0.0,0.0,0.0,0.0,0.0,13.0,87.0,100.0,0.0,0,2,547
1,22.9,-33.6,363.0,1735.0,1956.7,25.7,175.0,0.5,26.7,-0.7,736.0,104.0,11.0,21.6,47.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,83.0,100.0,0.0,0,2,548
1,22.9,-33.6,399.0,1724.0,1898.8,21.1,177.0,1.0,27.0,-0.5,939.0,105.0,11.0,24.8,54.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,83.0,100.0,0.0,0,2,549
1,22.9,-33.6,424.0,1459.0,1938.4,22.6,160.0,1.7,27.3,0.0,873.0,98.0,10.0,23.9,51.7,100.0,0.0,0.0,0.0,0.0,0.0,14.0,86.0,100.0,0.0,0,2,550
1,23.0,-33.6,292.0,1464.0,1943.5,22.8,159.0,1.9,27.4,0.0,862.0,94.0,10.0,23.9,51.2,100.0,0.0,0.0,0.0,0.0,0.0,14.0,86.0,100.0,0.0,0,2,551
1,23.0,-33.6,346.0,1230.0,2042.7,25.0,147.0,5.2,28.6,1.4,767.0,83.0,10.0,22.6,47.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,552
1,20.3,-33.6,415.0,1210.0,1780.8,30.5,135.0,0.0,24.5,2.4,523.0,47.0,34.0,17.7,50.7,76.0,0.0,4.0,20.0,0.0,20.0,12.0,68.0,76.0,24.0,0,2,560
1,22.7,-33.6,302.0,1316.0,2099.2,29.3,147.0,4.6,28.5,1.2,577.0,121.0,10.0,19.9,42.3,100.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,100.0,0.0,0,2,568
1,22.9,-33.6,301.0,1737.0,1711.7,18.1,172.0,0.0,24.8,-1.9,1071.0,102.0,11.0,27.2,59.7,92.0,0.0,8.0,0.0,0.0,8.0,3.0,90.0,92.0,8.0,0,2,572
1,22.9,-33.6,572.0,1550.0,1841.1,19.0,170.0,1.0,27.0,-0.4,1032.0,112.0,11.0,26.5,58.2,90.0,0.0,10.0,0.0,0.0,10.0,3.0,88.0,90.0,10.0,0,2,573
1,22.9,-33.6,378.0,1324.0,1925.9,22.1,156.0,3.0,27.9,0.8,895.0,116.0,11.0,24.4,53.3,88.0,0.0,12.0,0.0,0.0,12.0,1.0,87.0,88.0,12.0,0,2,574
1,22.9,-33.6,393.0,1281.0,1990.8,22.0,151.0,4.8,28.5,1.2,898.0,122.0,11.0,24.5,53.5,88.0,0.0,12.0,0.0,0.0,12.0,12.0,77.0,88.0,12.0,0,2,575
1,23.0,-33.6,419.0,1029.0,2118.6,26.8,129.0,9.0,29.5,2.4,686.0,113.0,11.0,21.2,45.9,77.0,0.0,23.0,0.0,0.0,23.0,36.0,40.0,77.0,23.0,0,2,576
1,23.0,-33.6,364.0,1054.0,2077.0,25.5,132.0,7.5,29.2,2.0,742.0,98.0,10.0,22.3,47.7,100.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,100.0,0.0,0,2,577
1,23.0,-33.6,249.0,1025.0,2077.8,25.5,128.0,7.8,29.2,2.1,744.0,104.0,9.0,22.5,47.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,578
1,23.4,-33.6,260.0,1308.0,1890.2,22.4,149.0,3.2,27.9,1.1,878.0,85.0,4.0,28.4,52.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,579
1,19.7,-33.6,370.0,1492.0,1559.2,15.0,126.0,0.0,23.4,1.6,1234.0,84.0,41.0,20.5,100.8,90.0,0.0,10.0,0.0,0.0,10.0,17.0,73.0,90.0,10.0,0,2,585
1,19.8,-33.6,378.0,1351.0,1642.8,21.2,142.0,0.0,23.7,1.9,933.0,78.0,41.0,16.7,90.9,80.0,0.0,10.0,10.0,0.0,17.0,36.0,47.0,80.0,20.0,0,2,586
1,23.2,-33.6,339.0,1241.0,2021.4,29.4,151.0,3.8,28.1,1.2,571.0,98.0,10.0,20.2,43.0,100.0,0.0,0.0,0.0,0.0,0.0,36.0,64.0,100.0,0.0,0,2,609
1,23.3,-33.6,438.0,1442.0,1923.3,24.6,157.0,2.3,27.6,0.4,781.0,101.0,9.0,24.1,51.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,72.0,100.0,0.0,0,2,610
1,23.3,-33.6,427.0,1327.0,1928.0,24.8,163.0,2.7,27.7,0.7,776.0,109.0,9.0,24.3,50.8,100.0,0.0,0.0,0.0,0.0,0.0,8.0,92.0,100.0,0.0,0,2,611
1,23.3,-33.6,295.0,1481.0,1847.2,20.8,160.0,1.8,27.3,0.1,951.0,110.0,8.0,27.9,57.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,612
1,19.8,-33.7,487.0,1395.0,1608.2,18.7,130.0,0.0,23.6,1.9,1042.0,91.0,40.0,18.3,94.6,92.0,0.0,8.0,0.0,0.0,8.0,37.0,55.0,92.0,8.0,0,2,615
1,19.8,-33.7,513.0,1044.0,1892.5,34.3,120.0,1.5,25.5,3.5,353.0,92.0,40.0,9.0,60.7,72.0,0.0,10.0,18.0,0.0,18.0,57.0,25.0,72.0,28.0,0,2,616
1,19.9,-33.7,355.0,1111.0,1827.5,30.1,117.0,1.2,25.3,3.3,540.0,60.0,38.0,13.5,70.2,10.0,0.0,7.0,84.0,0.0,84.0,16.0,0.0,16.0,84.0,0,2,617
1,19.9,-33.7,252.0,1211.0,1716.3,27.2,128.0,0.0,24.4,2.4,669.0,55.0,36.0,16.0,76.0,30.0,0.0,5.0,65.0,0.0,65.0,35.0,0.0,35.0,65.0,0,2,618
1,23.2,-33.7,309.0,1179.0,1987.1,27.6,155.0,4.2,28.2,1.4,649.0,129.0,10.0,22.0,46.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,633
1,23.3,-33.7,402.0,1279.0,1943.3,25.5,154.0,3.4,27.9,1.1,742.0,125.0,9.0,23.6,50.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,634
1,23.3,-33.7,408.0,1307.0,1972.7,27.4,159.0,3.5,28.0,1.2,661.0,128.0,9.0,22.2,47.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,635
1,23.3,-33.7,295.0,1197.0,2032.1,30.5,152.0,4.8,28.3,1.7,521.0,109.0,9.0,19.9,41.5,78.0,0.0,22.0,0.0,0.0,22.0,0.0,78.0,78.0,22.0,0,2,636
1,19.8,-33.7,352.0,1470.0,1533.3,15.0,115.0,0.0,23.3,1.6,1275.0,104.0,40.0,22.3,101.3,91.0,0.0,9.0,0.0,0.0,9.0,35.0,56.0,91.0,9.0,0,2,638
1,19.9,-33.7,308.0,991.0,1801.7,26.0,115.0,1.9,25.7,3.5,719.0,98.0,38.0,16.8,79.1,0.0,0.0,17.0,82.0,0.0,94.0,6.0,0.0,6.0,94.0,1,2,639
1,19.8,-33.7,408.0,1458.0,1443.7,15.0,122.0,0.0,23.3,1.6,1575.0,114.0,39.0,19.3,89.8,92.0,0.0,8.0,0.0,0.0,8.0,31.0,61.0,92.0,8.0,0,2,653
1,19.8,-33.7,473.0,1130.0,1685.4,21.4,123.0,0.3,24.6,3.4,925.0,124.0,39.0,19.3,89.8,78.0,0.0,3.0,19.0,0.0,21.0,25.0,54.0,78.0,8.0,14,2,654
1,19.8,-33.7,788.0,1319.0,1659.4,17.8,95.0,0.9,25.1,3.5,1085.0,129.0,36.0,22.9,95.8,93.0,0.0,7.0,0.0,0.0,7.0,15.0,78.0,93.0,7.0,0,2,655
1,19.8,-33.7,382.0,1387.0,1415.7,15.0,122.0,0.0,23.7,2.1,1570.0,125.0,35.0,27.9,102.7,94.0,0.0,6.0,0.0,0.0,6.0,26.0,68.0,94.0,6.0,0,2,656
1,19.9,-33.7,401.0,1443.0,1295.7,15.0,137.0,0.0,23.2,1.5,1858.0,119.0,34.0,31.6,103.6,88.0,0.0,7.0,5.0,0.0,12.0,37.0,51.0,88.0,8.0,4,2,657
1,19.9,-33.7,577.0,1313.0,1416.5,15.0,140.0,0.0,23.6,1.9,1423.0,108.0,31.0,29.1,100.5,86.0,0.0,12.0,2.0,0.0,14.0,37.0,49.0,86.0,12.0,2,2,658
1,19.2,-33.7,925.0,1183.0,1218.2,15.0,135.0,0.0,22.0,3.7,2027.0,96.0,51.0,15.4,99.2,97.0,0.0,3.0,0.0,0.0,0.0,5.0,95.0,97.0,3.0,0,2,659
1,19.9,-33.7,743.0,871.0,1887.2,30.9,93.0,4.2,26.6,3.9,502.0,137.0,31.0,31.6,103.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,660
1,19.1,-33.7,623.0,988.0,1426.8,15.0,92.0,0.0,23.3,4.6,1455.0,135.0,50.0,22.5,103.9,60.0,0.0,40.0,0.0,0.0,0.0,84.0,16.0,60.0,40.0,0,2,662
1,19.2,-33.7,846.0,1494.0,892.6,15.0,135.0,0.0,20.4,2.9,2815.0,109.0,50.0,34.3,108.8,92.0,0.0,8.0,0.0,0.0,0.0,15.0,85.0,92.0,8.0,0,2,663
1,19.1,-33.8,408.0,708.0,1638.1,15.0,62.0,2.9,25.4,5.4,1240.0,129.0,50.0,19.9,103.0,47.0,0.0,53.0,0.0,0.0,0.0,82.0,18.0,47.0,53.0,0,2,665
1,19.3,-33.8,614.0,1552.0,1155.6,15.0,102.0,0.0,21.1,2.5,2319.0,96.0,53.0,26.9,106.6,83.0,0.0,17.0,0.0,0.0,17.0,50.0,33.0,83.0,17.0,0,2,669
1,19.3,-33.8,566.0,1264.0,1303.4,15.0,121.0,0.0,21.8,3.4,1449.0,112.0,52.0,19.7,103.5,88.0,0.0,12.0,0.0,0.0,0.0,12.0,88.0,88.0,12.0,0,2,682
1,19.3,-33.9,488.0,1605.0,986.4,15.0,146.0,0.0,19.9,2.3,2118.0,107.0,52.0,26.8,105.8,99.0,0.0,1.0,0.0,0.0,0.0,1.0,99.0,99.0,1.0,0,2,684
1,19.3,-33.9,465.0,1412.0,1156.4,15.0,132.0,0.0,20.9,3.1,1721.0,123.0,52.0,23.8,104.4,50.0,0.0,50.0,0.0,0.0,0.0,51.0,49.0,50.0,50.0,0,2,685
1,19.3,-33.9,439.0,996.0,1572.0,18.1,87.0,0.6,24.2,4.9,1071.0,122.0,51.0,16.8,101.8,97.0,0.0,3.0,0.0,0.0,0.0,3.0,97.0,97.0,3.0,0,2,686
1,19.3,-33.9,440.0,790.0,1682.7,22.2,66.0,2.1,25.2,5.1,889.0,96.0,50.0,14.9,96.9,91.0,0.0,9.0,0.0,0.0,9.0,20.0,72.0,91.0,9.0,0,2,687
1,19.5,-34.0,375.0,1431.0,1127.0,15.0,150.0,0.0,21.3,3.0,1407.0,98.0,38.0,27.4,102.6,99.0,0.0,1.0,0.0,0.0,1.0,40.0,59.0,99.0,1.0,0,2,688
1,19.5,-34.0,420.0,1357.0,1183.7,15.0,146.0,0.0,21.6,3.1,1269.0,93.0,37.0,26.6,101.3,97.0,0.0,3.0,0.0,0.0,3.0,54.0,43.0,97.0,3.0,0,2,689
1,19.5,-34.0,630.0,1559.0,1038.0,15.0,123.0,0.0,20.9,2.9,1599.0,137.0,38.0,29.8,103.2,87.0,0.0,13.0,0.0,0.0,13.0,40.0,47.0,87.0,13.0,0,2,690
1,19.5,-34.0,477.0,1309.0,1207.6,15.0,137.0,0.0,21.8,3.4,1247.0,134.0,37.0,26.6,101.2,89.0,0.0,11.0,0.0,0.0,11.0,19.0,70.0,89.0,11.0,0,2,691
1,19.5,-34.0,664.0,1162.0,1245.3,15.6,148.0,0.0,22.1,3.6,1181.0,124.0,35.0,26.5,100.0,96.0,0.0,4.0,0.0,0.0,4.0,8.0,88.0,96.0,4.0,0,2,692
0,19.0,-31.1,279.0,817.0,2410.5,37.1,56.0,11.7,30.0,3.7,231.0,84.0,56.0,5.7,54.7,78.0,0.0,22.0,0.0,0.0,22.0,0.0,78.0,78.0,22.0,0,2,693
0,19.0,-31.1,403.0,707.0,2483.0,37.8,47.0,15.2,30.8,4.1,200.0,72.0,56.0,5.6,54.3,33.0,0.0,67.0,0.0,0.0,67.0,0.0,33.0,33.0,67.0,1,2,694
0,18.9,-31.2,495.0,517.0,2553.2,38.4,39.0,20.2,31.6,4.7,174.0,85.0,57.0,5.6,53.9,3.0,0.0,97.0,0.0,0.0,88.0,0.0,12.0,3.0,88.0,9,2,698
0,19.0,-31.2,450.0,676.0,2413.7,36.2,55.0,13.3,30.2,4.0,269.0,88.0,57.0,6.1,59.4,29.0,0.0,71.0,0.0,0.0,71.0,0.0,29.0,29.0,71.0,0,2,699
0,19.0,-31.4,285.0,780.0,2439.4,35.8,54.0,16.3,30.8,4.2,289.0,83.0,57.0,6.3,61.6,53.0,0.0,47.0,0.0,0.0,47.0,0.0,53.0,53.0,47.0,0,2,734
0,19.0,-31.4,40.0,785.0,2368.9,34.7,76.0,14.2,30.1,3.9,336.0,87.0,57.0,6.6,64.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,735
0,19.1,-31.4,38.0,722.0,2410.4,34.8,77.0,16.5,30.7,3.9,333.0,107.0,57.0,6.7,64.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,736
0,19.0,-31.4,374.0,749.0,2459.3,36.2,51.0,17.0,31.0,4.3,268.0,95.0,58.0,6.1,60.3,42.0,0.0,58.0,0.0,0.0,58.0,0.0,42.0,42.0,58.0,0,2,737
0,19.0,-31.4,36.0,776.0,2367.7,35.1,55.0,12.3,30.1,3.8,320.0,88.0,57.0,6.4,63.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,738
0,19.1,-31.4,43.0,714.0,2405.5,35.0,77.0,16.2,30.6,4.0,324.0,84.0,57.0,6.6,63.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,739
0,19.1,-31.4,44.0,710.0,2416.0,35.1,75.0,16.7,30.7,4.0,319.0,95.0,57.0,6.6,63.5,100.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,100.0,0.0,0,2,740
0,19.0,-31.4,65.0,772.0,2371.8,35.2,59.0,12.6,30.1,3.9,315.0,94.0,58.0,6.4,63.2,91.0,0.0,9.0,0.0,0.0,9.0,0.0,91.0,91.0,9.0,0,2,741
0,19.1,-31.4,38.0,742.0,2389.8,35.3,75.0,15.0,30.3,3.9,308.0,82.0,58.0,6.4,62.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,742
0,19.1,-31.4,41.0,716.0,2401.4,35.2,75.0,15.7,30.5,3.9,314.0,85.0,58.0,6.4,63.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,743
0,19.1,-31.4,46.0,724.0,2418.6,35.7,76.0,16.3,30.7,3.9,294.0,113.0,57.0,6.3,61.6,62.0,0.0,0.0,38.0,0.0,38.0,0.0,62.0,62.0,38.0,0,2,744
0,19.0,-31.4,96.0,747.0,2384.5,34.9,60.0,13.9,30.3,4.0,326.0,86.0,58.0,6.4,63.8,71.0,0.0,29.0,0.0,0.0,29.0,0.0,71.0,71.0,29.0,0,2,745
0,19.1,-31.4,59.0,738.0,2421.5,35.2,71.0,16.9,30.7,4.1,316.0,81.0,58.0,6.3,63.2,72.0,0.0,28.0,0.0,0.0,28.0,0.0,72.0,72.0,28.0,0,2,746
0,19.1,-31.4,42.0,706.0,2409.0,35.0,74.0,16.2,30.6,4.0,323.0,88.0,58.0,6.4,63.6,79.0,0.0,21.0,0.0,0.0,21.0,0.0,79.0,79.0,21.0,0,2,747
0,19.1,-31.4,9.0,714.0,2432.2,35.2,75.0,17.2,30.9,4.0,314.0,110.0,58.0,6.4,62.8,89.0,0.0,0.0,11.0,0.0,11.0,0.0,89.0,89.0,0.0,11,2,748
0,19.0,-31.5,363.0,780.0,2418.1,35.3,55.0,15.6,30.6,4.2,311.0,98.0,58.0,6.3,62.9,27.0,0.0,73.0,0.0,0.0,73.0,0.0,27.0,27.0,73.0,0,2,749
0,19.1,-31.5,68.0,684.0,2405.4,34.7,75.0,16.4,30.6,4.1,337.0,84.0,58.0,6.4,64.4,38.0,0.0,62.0,0.0,0.0,62.0,0.0,38.0,38.0,62.0,0,2,750
0,19.0,-31.5,180.0,757.0,2351.2,34.4,59.0,12.5,29.9,3.9,351.0,95.0,59.0,6.4,65.4,56.0,0.0,44.0,0.0,0.0,44.0,0.0,56.0,56.0,44.0,0,2,751
0,19.0,-31.5,146.0,792.0,2346.3,34.4,75.0,13.3,29.9,3.8,349.0,99.0,59.0,6.4,65.2,76.0,0.0,24.0,0.0,0.0,24.0,0.0,76.0,76.0,24.0,0,2,752
0,19.1,-31.5,97.0,764.0,2366.4,34.5,76.0,14.3,30.1,3.9,343.0,99.0,59.0,6.4,64.8,59.0,0.0,41.0,0.0,0.0,41.0,0.0,59.0,59.0,41.0,0,2,753
0,19.1,-31.5,118.0,720.0,2388.5,35.0,75.0,15.3,30.3,3.9,324.0,88.0,58.0,6.3,63.6,78.0,0.0,22.0,0.0,0.0,22.0,0.0,78.0,78.0,22.0,0,2,754
0,19.1,-31.5,108.0,718.0,2367.7,35.3,71.0,13.4,30.1,3.8,311.0,89.0,58.0,6.3,62.7,76.0,0.0,24.0,0.0,0.0,24.0,0.0,76.0,76.0,24.0,0,2,755
0,19.0,-31.5,391.0,793.0,2350.8,34.2,59.0,13.0,30.0,4.0,358.0,93.0,59.0,6.4,65.8,30.0,0.0,70.0,0.0,0.0,70.0,0.0,29.0,30.0,70.0,0,2,756
0,19.0,-31.5,66.0,835.0,2297.0,33.4,62.0,10.4,29.5,3.7,395.0,91.0,59.0,6.6,68.1,92.0,0.0,8.0,0.0,0.0,8.0,0.0,92.0,92.0,8.0,0,2,757
0,19.0,-31.5,107.0,784.0,2340.8,34.8,78.0,13.4,29.8,3.8,333.0,91.0,59.0,6.3,64.2,97.0,0.0,3.0,0.0,0.0,3.0,0.0,97.0,97.0,3.0,0,2,758
0,19.1,-31.5,93.0,734.0,2371.9,35.7,77.0,14.5,30.1,3.9,293.0,91.0,59.0,6.1,61.7,68.0,0.0,32.0,0.0,0.0,32.0,0.0,68.0,68.0,32.0,0,2,759
0,19.1,-31.5,121.0,724.0,2406.9,36.5,75.0,15.7,30.5,4.0,258.0,90.0,59.0,6.0,59.4,78.0,0.0,22.0,0.0,0.0,22.0,0.0,78.0,78.0,22.0,0,2,760
0,19.1,-31.5,228.0,637.0,2464.7,37.4,67.0,18.2,31.1,4.2,216.0,81.0,59.0,5.8,56.8,77.0,0.0,23.0,0.0,0.0,23.0,1.0,76.0,77.0,23.0,0,2,761
0,19.1,-31.5,74.0,733.0,2386.0,35.5,72.0,14.8,30.4,3.8,300.0,95.0,58.0,6.2,61.8,100.0,0.0,0.0,0.0,0.0,0.0,52.0,48.0,100.0,0.0,0,2,762
0,19.0,-31.5,312.0,736.0,2393.6,35.1,61.0,15.4,30.4,4.2,318.0,84.0,60.0,6.1,63.4,33.0,0.0,67.0,0.0,0.0,67.0,14.0,19.0,33.0,67.0,0,2,764
0,19.0,-31.5,112.0,753.0,2344.9,35.0,78.0,13.5,29.9,3.9,324.0,84.0,59.0,6.2,63.6,72.0,0.0,28.0,0.0,0.0,28.0,0.0,72.0,72.0,28.0,0,2,765
0,19.1,-31.5,103.0,727.0,2409.6,36.3,72.0,16.1,30.5,4.1,266.0,88.0,59.0,5.9,60.0,78.0,0.0,22.0,0.0,0.0,22.0,0.0,78.0,78.0,22.0,0,2,766
0,19.1,-31.5,65.0,728.0,2374.6,35.3,71.0,14.4,30.2,3.9,309.0,81.0,59.0,6.2,62.6,94.0,0.0,6.0,0.0,0.0,6.0,0.0,94.0,94.0,6.0,0,2,767
0,19.1,-31.5,175.0,718.0,2396.8,35.9,72.0,15.3,30.4,4.0,283.0,75.0,59.0,6.0,60.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,768
0,19.1,-31.5,236.0,699.0,2429.4,36.5,72.0,16.9,30.8,4.1,257.0,87.0,59.0,6.0,59.3,65.0,0.0,35.0,0.0,0.0,35.0,6.0,59.0,65.0,35.0,0,2,769
0,19.1,-31.5,205.0,726.0,2403.4,36.0,69.0,15.5,30.5,4.0,279.0,80.0,59.0,6.0,60.7,86.0,0.0,14.0,0.0,0.0,14.0,25.0,62.0,86.0,14.0,0,2,772
0,19.1,-31.5,59.0,761.0,2367.3,35.0,65.0,13.5,30.2,3.8,322.0,76.0,59.0,6.3,63.2,100.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,100.0,0.0,0,2,773
0,19.0,-31.5,338.0,747.0,2322.6,33.8,51.0,11.3,29.7,4.1,377.0,85.0,60.0,6.3,67.2,76.0,0.0,24.0,0.0,0.0,24.0,51.0,25.0,76.0,24.0,0,2,774
0,19.1,-31.5,60.0,706.0,2417.9,36.7,78.0,16.3,30.6,3.9,248.0,75.0,59.0,5.9,58.6,100.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,100.0,0.0,0,2,779
0,19.2,-31.5,45.0,698.0,2430.0,37.3,78.0,16.6,30.7,3.9,219.0,80.0,59.0,5.7,56.8,100.0,0.0,0.0,0.0,0.0,0.0,53.0,47.0,100.0,0.0,0,2,780
0,19.0,-31.6,456.0,749.0,2388.3,34.8,51.0,14.8,30.3,4.4,330.0,107.0,61.0,6.0,64.4,73.0,0.0,27.0,0.0,0.0,27.0,66.0,7.0,73.0,27.0,0,2,781
0,19.1,-31.6,72.0,668.0,2410.9,36.5,78.0,16.3,30.6,4.0,257.0,81.0,60.0,5.9,59.2,100.0,0.0,0.0,0.0,0.0,0.0,42.0,58.0,100.0,0.0,0,2,789
